Id,Reaction,External ids,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
RSS,,,60.84738589149465,398.30439338799505,60.50972472122151,60.523867240908174,60.537539651318944,65.20150904469286,129.54428222357188,60.722705995372806,63.380579014367356,60.46141524196268,60.460337076533065,60.46036320152757
Thres,,,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667,84.82064549765667
p_value,,,0.6230257093519723,2.1979933797539253e-49,0.6347346591692138,0.6342457952931594,0.6337730471832412,0.4696485063043406,3.4747872895086836e-06,0.6273579391841182,0.5337081020953535,0.6364034931774903,0.6364407188439803,0.6364398168399249
Id,Reaction,External ids,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Type,Value,Stdev, lb,ub,Atom_mapping,Reversible
v1,AcCoA+OAC-->Cit,(kegg:R00351),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,fixed,100.0,1.0,0.001,500.0,AB+CDEF-->FEDBAC,no
v2,Cit-->AKG+CO2ex,(kegg:R00709),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,free,100.0,1.0,0.001,500.0,ABCDEF-->ABCDE+F,no
v3,AKG-->Glu,(kegg:R00243),50.0,40.02080297710508,49.87803979761356,49.88294815298521,49.87706628222684,50.16532575669883,51.5560602359346,49.930594814967,50.587280023834296,49.82713265071967,49.85360091751623,49.85372368571229,free,50.0,1.0,0.001,500.0,ABCDE-->ABCDE,no
v4,AKG-->Suc+CO2ex,(kegg:R01197),50.0,59.97919702289492,50.12196020238644,50.11705184701479,50.12293371777316,49.83467424330117,48.4439397640654,50.069405185033,49.412719976165704,50.17286734928033,50.14639908248377,50.14627631428771,free,50.0,1.0,0.001,500.0,ABCDE-->BCDE+A,no
v5,Suc-->Fum,(kegg:R02164),50.0,46.80162627793786,50.12195988992481,50.11705184476759,50.12075410755688,49.83466742524337,48.44393929328985,50.06691812486036,49.412719964887515,50.14596970849961,50.1463984072443,50.146276170052175,free,50.0,1.0,0.001,500.0,ABCD-->ABCD,no
v6,Fum-->OAC,(kegg:R01082),463.0358635439982,430.99006816384247,444.36527463845056,433.9853824130845,428.16009959687244,458.0513414252705,433.13422159826223,354.6398812282107,294.4391517994507,499.9999999990829,499.999999995723,499.95453345699514,free,125.0,1.0,0.001,500.0,ABCD-->ABCD,no
v7,OAC-->Fum,(kegg:R01082),413.0358635439982,384.1884418859046,394.24331474852573,383.8683305683169,378.03934548931556,408.2166740000271,384.69028230497236,304.57296310335033,245.0264318345632,449.8540302905833,449.8536015884787,449.80825728694305,free,75.0,1.0,0.001,500.0,ABCD-->ABCD,no
v8,Asp-->OAC,(kegg:R00355),50.0,53.19837372206214,49.87804011007519,49.88294815523241,49.87924589244312,50.16533257475663,51.55606070671015,49.93308187513964,50.587280035112485,49.85403029150039,49.8536015927557,49.853723829947825,free,0.1,1.0,0.001,500.0,ABCD-->ABCD,no
v9,Suc-->Sucex,noid,0.0,13.177570744957066,3.124616299032823e-07,2.2472050886790385e-09,0.0021796102162809916,6.818057805446642e-06,4.70775546546065e-07,0.002487060172640554,1.1278189049335197e-08,0.02689764078072443,6.752394696718511e-07,1.4423553551523582e-07,fitting,0.0,1.0,0.0,30.0,nd,no
e1,Glu-->Gluex,noid,50.0,40.02080297710508,49.87803979761356,49.88294815298521,49.87706628222684,50.16532575669883,51.5560602359346,49.930594814967,50.587280023834296,49.82713265071967,49.85360091751623,49.85372368571229,free,50.0,1.0,0.001,500.0,nd,no
v10,OAC-->OACx,noid,91.98205544939671,83.25359677702681,92.46692755876941,92.47263164413627,92.39281591612198,95.0054193321702,85.31018117052388,92.50380693169546,92.95412041049545,92.4311632879373,92.4524013355566,92.45248594644711,pseudo,1.0,1.0,0.001,500.0,ABCD-->ABCD,no
v11,OACs-->OACx,noid,8.017944550603287,16.74640322297319,7.53307244123058,7.52736835586373,7.607184083878023,4.994580667829795,14.68981882947613,7.496193068304537,7.045879589504551,7.568836712062699,7.547598664443402,7.5475140535528835,free,0.0,1.0,0.01,100.0,ABCD-->ABCD,no
v12,OACx-->OACe,noid,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,fixed,100.0,5.0,0.001,100.0,nd,no
v13,OAC+OAC-->Fumx,noid,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,pseudo,1.0,1.0,0.001,500.0,ABCD+EFGH-->EFAB,no
v14,OA-->Fume,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fixed,1.0,1.0,0.001,100.0,nd,no
v15,OAC+Fum+Suc-->Tx,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pseudo,1.0,1.0,0.001,500.0,ABCD+EFGH+IJKL-->CDHL,no
v16,Tx-->Te,noid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,fixed,1.0,1.0,0.001,100.0,nd,no
v17,Fumx-->{2}OA,noid,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,free,0.0,1.0,0.01,100.0,ABCD-->AB+CD,no
FUM,v6<=>v7,(kegg:R01082),50.0,46.80162627793786,50.12195988992481,50.11705184476759,50.12075410755688,49.83466742524337,48.44393929328985,50.06691812486036,49.412719964887515,50.14596970849961,50.1463984072443,50.146276170052175,free,0.1,1.0,0.001,100.0,,
Input,v9+e1<=>nothing,(kegg:R01082),50.0,53.19837372206214,49.87804011007519,49.88294815523241,49.87924589244312,50.16533257475663,51.55606070671015,49.93308187513964,50.587280035112485,49.85403029150039,49.8536015927557,49.853723829947825,free,0.0,1.0,-300.0,300.0,,
Experiment,Fragment_Num,Time,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Use,Ratio,Stdev
ex2,OACc_2,0,0.4433593750000001,0.44973814890038366,0.4431114816272098,0.4431214638850366,0.44311393406361876,0.44369490697076297,0.4464929391164413,0.44322339863657045,0.44454847738429293,0.4430626415661816,0.4430617694061316,0.4430620180902509,1,0.46240227455255967,0.01
ex2,OACc_3,0,0.05859375000000002,0.05176116925190905,0.058860769441920605,0.058850014790068336,0.058858127226838884,0.05823251266436234,0.05522816770780518,0.05874020332996547,0.057314489196541175,0.05891339127259364,0.05891433100606255,0.05891406305419165,1,0.04630381975789367,0.01
ex2,OACc_4,0,0.21972656250000006,0.2233697562978993,0.21958348974447478,0.21958925326741344,0.2195849057413516,0.2199200338502551,0.22152536273397386,0.21964809735174956,0.22041127211131215,0.21955528794431559,0.21955478429087122,0.21955492790068212,1,0.20869213924479874,0.01
ex2,OACi_0,0,0.34375,0.35561603152690835,0.3432924644850978,0.343310884317942,0.3432969898272305,0.3443696554695837,0.34955496108862577,0.34349900105633074,0.3459479889086763,0.343202347253679,0.34320073806666307,0.34320119690333,1,0.3393053630141281,0.01
ex2,OACi_1,0,0.06250000000000001,0.05475980555649408,0.06280527158018089,0.06279297214027806,0.06280224980775449,0.0620873519346152,0.05867038135629873,0.06266740726303677,0.06104042235820984,0.06286545695014405,0.06286653183045175,0.06286622534307842,1,0.04825322137333206,0.01
ex2,OACi_2,0,0.1875,0.17924832583319522,0.1878045278694435,0.1877922870835599,0.18780152073002987,0.18708598519160125,0.18354931511015027,0.187667183361265,0.18602317746622773,0.18786439159235407,0.1878654602057695,0.187865155507182,1,0.19036712061523217,0.01
ex2,OACi_3,0,0.06250000000000001,0.05475980555649408,0.06280527158018089,0.06279297214027806,0.06280224980775449,0.0620873519346152,0.05867038135629873,0.06266740726303677,0.06104042235820984,0.06286545695014405,0.06286653183045175,0.06286622534307842,1,0.06333451056874215,0.01
ex2,OACi_4,0,0.34375,0.35561603152690835,0.3432924644850978,0.343310884317942,0.3432969898272305,0.3443696554695837,0.34955496108862577,0.34349900105633074,0.3459479889086763,0.343202347253679,0.34320073806666307,0.34320119690333,1,0.35873978442856536,0.01
ex2,OACo_0,0,0.3963677611133341,0.46352716919160875,0.3927627188624554,0.39274229300819463,0.39325359669544135,0.37711564190992575,0.4451041588900222,0.3927115834324961,0.39203170606290394,0.39291428911870857,0.3927733103884178,0.3927731788706182,1,0.3905954472992484,0.01
ex2,OACo_1,0,0.057488784655872954,0.045589507713887506,0.05807410497513425,0.058066313825684446,0.05802476705606167,0.05898634905772146,0.0500518086284957,0.05796973742369883,0.056739587697925364,0.05810727316529557,0.058121618313634694,0.058121388150371336,1,0.05337261457853546,0.01
ex2,OACo_2,0,0.1724663539676188,0.14923067841873952,0.1736570767371272,0.17365646989087924,0.17351511333577413,0.1777418247430026,0.15658625325772493,0.17359928897065552,0.17291620837338698,0.17364524255261873,0.1736861292403284,0.1736860064935484,1,0.18359497937049193,0.01
ex2,OACo_3,0,0.057488784655872954,0.045589507713887506,0.05807410497513425,0.058066313825684446,0.05802476705606167,0.05898634905772146,0.0500518086284957,0.05796973742369883,0.056739587697925364,0.05810727316529557,0.058121618313634694,0.058121388150371336,1,0.05523550615833494,0.01
ex2,OACo_4,0,0.3161883156073012,0.2960631369618768,0.3174319944501496,0.31746860944955735,0.3171817558566611,0.3271698352316278,0.2982059705952609,0.3177496527494508,0.3215729101678584,0.31722592199808164,0.3172973237439838,0.3172980383350894,1,0.31720145259338933,0.01
ex2,OACt_0,0,0.21972656250000006,0.2233697562978993,0.21958348974447478,0.21958925326741344,0.2195849057413516,0.2199200338502551,0.22152536273397386,0.21964809735174956,0.22041127211131215,0.21955528794431559,0.21955478429087122,0.21955492790068212,1,0.21189271138558322,0.01
ex2,OACt_1,0,0.05859375000000002,0.05176116925190905,0.058860769441920605,0.058850014790068336,0.058858127226838884,0.05823251266436234,0.05522816770780518,0.05874020332996547,0.057314489196541175,0.05891339127259364,0.05891433100606255,0.05891406305419165,1,0.06542417424609573,0.01
ex2,OACt_2,0,0.4433593750000001,0.44973814890038366,0.4431114816272098,0.4431214638850366,0.44311393406361876,0.44369490697076297,0.4464929391164413,0.44322339863657045,0.44454847738429293,0.4430626415661816,0.4430617694061316,0.4430620180902509,1,0.436450496853273,0.01
ex2,OACt_3,0,0.05859375000000002,0.05176116925190905,0.058860769441920605,0.058850014790068336,0.058858127226838884,0.05823251266436234,0.05522816770780518,0.05874020332996547,0.057314489196541175,0.05891339127259364,0.05891433100606255,0.05891406305419165,1,0.06367308734650959,0.01
ex2,OACt_4,0,0.21972656250000006,0.2233697562978993,0.21958348974447478,0.21958925326741344,0.2195849057413516,0.2199200338502551,0.22152536273397386,0.21964809735174956,0.22041127211131215,0.21955528794431559,0.21955478429087122,0.21955492790068212,1,0.22255953016853866,0.01
ex2,Txc_0,0,0.11718750000000001,0.11815502430543826,0.11714934105247751,0.11715087848246525,0.11714971877403069,0.11723908100817283,0.11766620233046254,0.1171665740921204,0.11736994720522372,0.11714181788123205,0.1171416835211934,0.11714172183211496,1,0.09785688690806488,0.01
ex2,Txc_1,0,0.25000000000000006,0.25000000000000006,0.2500000000000002,0.25,0.25,0.24999999999999944,0.24999999999999975,0.25,0.2499999999999999,0.2500000000000001,0.24999999999999975,0.2499999999999995,1,0.2665668384621396,0.01
ex2,Txc_2,0,0.26562500000000006,0.26368995138912354,0.2657013178950455,0.2656982430350695,0.2657005624519386,0.2655218379836532,0.2646675953390744,0.2656668518157592,0.2652601055895523,0.26571636423753614,0.26571663295761266,0.26571655633576907,1,0.2701589910274622,0.01
ex2,Txc_3,0,0.25000000000000006,0.25,0.2500000000000002,0.25,0.25,0.24999999999999944,0.24999999999999975,0.25,0.2499999999999999,0.2500000000000001,0.24999999999999972,0.2499999999999995,1,0.24034956267821028,0.01
ex2,Txc_4,0,0.11718750000000001,0.11815502430543826,0.11714934105247751,0.11715087848246525,0.11714971877403069,0.11723908100817283,0.11766620233046254,0.1171665740921204,0.11736994720522372,0.11714181788123205,0.1171416835211934,0.11714172183211496,1,0.12506772092412302,0.01
ex2,Txt_0,0,0.11718750000000001,0.11815502430543826,0.11714934105247751,0.11715087848246525,0.11714971877403069,0.11723908100817283,0.11766620233046254,0.1171665740921204,0.11736994720522373,0.11714181788123205,0.1171416835211934,0.11714172183211495,1,0.11502424937595124,0.01
ex2,Txt_1,0,0.25000000000000006,0.25000000000000006,0.2500000000000002,0.25,0.25,0.24999999999999944,0.24999999999999975,0.25,0.24999999999999992,0.2500000000000001,0.24999999999999975,0.24999999999999947,1,0.2441938259685317,0.01
ex2,Txt_2,0,0.26562500000000006,0.26368995138912354,0.2657013178950455,0.2656982430350695,0.2657005624519386,0.2655218379836532,0.2646675953390744,0.2656668518157592,0.2652601055895524,0.26571636423753614,0.26571663295761266,0.26571655633576907,1,0.2836075915661812,0.01
ex2,Txt_3,0,0.25000000000000006,0.25,0.2500000000000002,0.25,0.25,0.24999999999999944,0.24999999999999975,0.25,0.24999999999999992,0.2500000000000001,0.24999999999999972,0.2499999999999995,1,0.2494228055284862,0.01
ex2,Txt_4,0,0.11718750000000001,0.11815502430543826,0.11714934105247751,0.11715087848246525,0.11714971877403069,0.11723908100817283,0.11766620233046254,0.1171665740921204,0.11736994720522373,0.11714181788123205,0.1171416835211934,0.11714172183211495,1,0.1077515275608496,0.01
Experiment,Fragment_Num,Time,template,Initial,SLSQP,COBYLA,LN_COBYLA,LN_BOBYQA,LN_NEWUOA,LN_PRAXIS,LN_SBPLX,LN_NELDERMEAD,GN_CRS2_LM,deep,Use,Ratio,Stdev
v9,Suc-->Sucex,noid,0.0,173.64837073834832,9.763227016181576e-14,5.049930710584965e-18,4.750700694916471e-06,4.648591223841188e-11,2.2162961522574623e-13,6.185468302334862e-06,1.2719754823254435e-16,0.0007234830795688899,4.559483414027227e-13,2.0803889705366855e-14,fitting,0.0,1.0
ex1,AKGe_0,0,0.304031582741124,2.8744438312566856,0.2571202012121087,0.2589332168456679,0.25756503096867706,0.37379723924183134,1.2372866606127468,0.2778121759068704,0.5838216676002,0.24834163551554775,0.24818626018351683,0.24823055830262195,1,0.33167836240097104,0.01
ex1,AKGe_1,0,1.821570709035511,1.8222607899250731,1.8205434290637028,1.8205862208346437,1.820553953198868,1.8228435539411005,1.8281487773869691,1.8210163504390182,1.8254697066021344,1.8203323398727673,1.8203285443620336,1.820329626691191,1,0.2594158077549309,0.01
ex1,AKGe_2,0,0.29635511330787934,0.4951369182020616,0.2897263773325961,0.2899917632336945,0.28979156523407484,0.30545474246100035,0.38712131935329697,0.29270918126841433,0.3292678892054654,0.28842979095254984,0.28840666531733056,0.2884132591650637,1,0.27653884597592476,0.01
ex1,AKGe_3,0,0.0009391361951463163,0.44367505854704103,3.4943376490322446e-05,4.771213014237542e-05,3.7896528089031764e-05,0.004110773230869241,0.11760835126774982,0.00029168193722935783,0.0222671219861761,1.0764784118315254e-06,9.034498919835495e-07,9.51242488950674e-07,1,0.08578569663115328,0.01
ex1,AKGe_4,0,0.0039630602063640274,0.1218621716980464,0.002671074042800661,0.00271821589976536,0.002682617812720713,0.006113413983122261,0.041781827990572375,0.003223085847998495,0.013653358822300342,0.002446339830100248,0.0024424159533470748,0.002443534471938482,1,0.02987527858721441,0.01
ex1,AKGe_5,0,1.5953284347678538,1.7595842568589926,1.5888331933683635,1.589094898184341,1.588897490064585,1.6041073481072454,1.676732037129069,1.5917665913383405,1.6263739787300293,1.5875525701774895,1.587529698716422,1.5875362202003969,1,0.016706008649805638,0.01
ex1,Glue_0,0,1.0487947940104432,0.014381061876976211,1.141536690557221,1.1377264537160579,1.1406000049732998,0.9295038895586983,0.2145204624079365,1.0991813696489894,0.6583945921816708,1.1602705230048707,1.1606064433490733,1.1605106554674558,1,0.3474333365753822,0.01
ex1,Glue_1,0,1.5545269271574487,1.555164426146579,1.5535779410029695,1.553617470971815,1.5535876629325354,1.5557027932095964,1.5606041725453206,1.5540148160825418,1.5581289645857117,1.5533829426434222,1.553379436464062,1.553380436287354,1,0.2604442985779218,0.01
ex1,Glue_2,0,0.036137022803784835,0.12206078466675359,0.03384668796187114,0.033937435177123984,0.03386897119003065,0.03935935682292559,0.07177205344526096,0.03487121891460979,0.048193866767807444,0.03340447984042582,0.03339661012380008,0.03339885396580384,1,0.2729959692291069,0.01
ex1,Glue_3,0,1.1449391654366775e-05,0.3995002901301378,0.0007906068402545086,0.000735582666975326,0.0007769046006512199,0.0009051847209269942,0.09542644834796127,0.00028731354185907094,0.013269357403018654,0.0010884383653258004,0.001094188766610855,0.0010925475763803362,1,0.08544540639052857,0.01
ex1,Glue_4,0,0.19671345440829408,0.5324018061101817,0.18684308701034863,0.1872358464492588,0.18693954335142,0.2104601759067333,0.34219820875800405,0.1912691548583976,0.2474253153459479,0.18492713532758417,0.1848930072754155,0.18490273809984797,1,0.03368098922706056,0.01
ex1,OACc_0,0,0.5292523754021419,11.985961904158254,0.38665008138871676,0.39195991134312674,0.38795123587987507,0.7579517337070948,4.271978773203465,0.44825906432511853,1.525160355866519,0.3611937524344687,0.36074705917254957,0.36087439922481757,1,0.614195624366946,0.01
ex1,OACc_1,0,0.47669811195113393,3.999013536294269,0.4107998172562134,0.4133562143699418,0.4114271172673358,0.5739447675605585,1.7555635369829303,0.4399275909306969,0.863568649948967,0.3984094871100854,0.3981899968407503,0.398252575064872,1,0.22485014457570104,0.01
ex1,OACc_2,0,0.0114694447687967,1.2753284651922447,0.004540241267665787,0.004758322866538714,0.004593345520806285,0.02587127099654806,0.3708960552735027,0.007278060479220912,0.08854517759837092,0.0035469687228783324,0.0035303441613426766,0.003535080440809135,1,0.13596013205728966,0.01
ex1,OACc_3,0,0.00048226833116168515,0.11514916482585255,8.095596016126289e-05,9.06398751797557e-05,8.328455401238142e-05,0.0015546462206456045,0.03301212649406127,0.0002207024674132108,0.006967016573274497,4.1445335870001875e-05,4.0858652409436995e-05,4.1025511479102515e-05,1,0.020521460102113833,0.01
ex1,OACi_0,0,0.07812070417265705,4.705405998881027,0.14025731605220312,0.13740635754817787,0.13955418162007965,0.02277043300111884,0.850211652195562,0.10996914073576455,0.031080533268408827,0.15462812295474035,0.15489111737200037,0.15481610545555521,1,0.6557128542645825,0.01
ex1,OACi_1,0,0.8896841507675645,4.6419037751958275e-05,0.9596346852225939,0.9567681571461956,0.9589300515972847,0.7991126045467831,0.2304197497786402,0.9277351255288808,0.5901312717677485,0.9737198039627664,0.9739722353102925,0.9739002548350078,1,0.16342286155941388,0.01
ex1,OACi_2,0,0.10685097732526107,1.5101496122589197,0.08535326151602546,0.08617210329840896,0.08555407021943111,0.1398149963907317,0.5894853175266006,0.09475869121476378,0.24379397904599567,0.08140354072365608,0.08133386299960721,0.08135372756377321,1,0.13404337038100914,0.01
ex1,OACi_3,0,0.7756142810800263,1.884533085772852,0.7415062400034403,0.7428660738331198,0.7418402170773537,0.8229002239056508,1.2661222794552072,0.7568177360750702,0.948935264148465,0.7348695369069111,0.7347512718622725,0.7347849925760799,1,0.046820913794994465,0.01
ex1,OACo_0,0,0.3239727583537883,20.24040122274314,0.681166403592482,0.6786059874840855,0.6378680161228829,2.2391015375874126,7.681567118376376,0.6375785616669805,0.23318261956908273,0.6892030933124287,0.7020547935763026,0.7019565074045411,1,0.6864385612712084,0.01
ex1,OACo_1,0,0.040463368784023554,6.254300528434446,0.007006379278523094,0.007067771335341993,0.009384573981528184,0.07541152358388536,3.0610597001916005,0.008557075229653505,0.03834815941708738,0.006935284904473851,0.006317031976277492,0.006320061118369979,1,0.16100728784250895,0.01
ex1,OACo_2,0,0.07273368267733965,4.674677650975098,0.030335569965714158,0.030525672083613932,0.033931883423609685,0.0065608127446172455,2.3053406761894735,0.03379585015107503,0.08861754813794774,0.029769538357829292,0.028777516750692855,0.028784674631507856,1,0.12298604990064155,0.01
ex1,OACo_3,0,0.2913811649352697,0.04067959030989144,0.3321634574042233,0.33157370942051184,0.3287018902427872,0.3963958227174013,0.006015937301081489,0.3244023372546806,0.23999213447742826,0.3347080793556813,0.3357225623644941,0.33570523970924404,1,0.02956810098564102,0.01
ex1,OACt_0,0,0.7217929961415229,12.846213472726463,0.5533851429191478,0.5597339510387584,0.5549415517720677,0.985435245530329,4.791560113352671,0.626643535160819,1.841613213019868,0.5228456219592436,0.5223081587894012,0.5224613805879366,1,0.612974757601495,0.01
ex1,OACt_1,0,0.3167396327358214,3.5048196378092276,0.26347653640651836,0.26552463860979614,0.26397896267792387,0.39684255740034435,1.4336225726582794,0.2869030954937541,0.6426377979868599,0.2535725250619329,0.25339742497260587,0.253447345996727,1,0.2235737744133983,0.01
ex1,OACt_2,0,0.35451247175084566,0.1821577480088465,0.40338208946862225,0.4013531592467139,0.4028831482223621,0.2933950192953587,0.00874087230850294,0.3809277465696954,0.16397605985373823,0.41338285055863006,0.4135625533063606,0.4135113096205718,1,0.1289350821282741,0.01
ex1,OACt_3,0,0.22369205903885594,0.0242067538207079,0.2361221380143087,0.23561418879451274,0.23599728746922485,0.20747346774481357,0.09811250799874746,0.23046288342386498,0.1692934898549834,0.23861637612895467,0.23866105288286332,0.23864831345094736,1,0.015572244528406625,0.01
ex1,OACt_4,0,1.8364537452734895,2.075993670369132,1.8269486391197105,1.827331663517672,1.8270427424640554,1.8492969022209929,1.955369453060204,1.8312416600128447,1.8818518463407614,1.8250742956553998,1.8250408197154837,1.8250503649244556,1,0.01894414132842605,0.01
ex1,Txc_0,0,0.9790112810054132,10.566541254985209,0.7603388720610805,0.7374334741915788,0.716113324743973,1.2161658327154588,4.299901680371455,0.5391399101849351,1.0638148944035781,0.8699008149894155,0.8693162994665451,0.8693769318776995,1,0.5354933581277486,0.01
ex1,Txc_1,0,0.010150718749601483,1.138670722949692,0.002302792773670672,0.0016115193234408623,0.001128106814605501,0.021602271361839395,0.3057411289555781,0.0011633688150124207,0.004019110257596691,0.007073341995785598,0.007051461563797031,0.007052402284533009,1,0.3191786558414388,0.01
ex1,Txc_2,0,0.9062866708897833,4.4655834001599215e-06,0.9972636936399603,1.0044444463094868,1.0127563332556826,0.8150874190494063,0.2380163970341542,1.072444832436938,0.7859862640593297,0.9649021916536806,0.9651648812336288,0.9651239863272995,1,0.10071210105867497,0.01
ex1,Txc_3,0,1.373551343254239,2.1861943445912,1.3365639048600366,1.333240989638292,1.3297371235964695,1.4116874245000537,1.7503659054343803,1.3024368888859894,1.4121480572543117,1.3518127549331052,1.351709626032459,1.3517237170290535,1,0.0360279046029811,0.01
ex1,Txt_0,0,0.38600435024630936,2.6892037882479745,0.5457786739110768,0.5655085189634604,0.5844719925890667,0.2580064802106022,0.2142560016290563,0.7682189436516736,0.3356214484920438,0.45976229571769994,0.46018740558429955,0.4601432927145574,1,0.5516007828556806,0.01
ex1,Txt_1,0,1.2462273993796356,0.02250335362943462,1.3668156385166361,1.3852174171612597,1.4006936231037763,1.1451551434683431,0.4411054512685782,1.5655127602678953,1.3310234083482573,1.2836735190860546,1.28396852590367,1.2839558323630424,1,0.30700769253172033,0.01
ex1,Txt_2,0,1.0575647775977222,3.930241925115585,0.9638127883714686,0.9567790356031775,0.9487006018872621,1.1611111236289082,2.2275602568227155,0.8926120084621535,1.1964245172652024,0.9961561673511726,0.9958892933494149,0.9959308349401903,1,0.12051580689924207,0.01
ex1,Txt_3,0,0.11780863218991135,0.0013425043410661426,0.12896725943850976,0.130002170350461,0.1310993241458788,0.10697750536980913,0.03694266261813343,0.13985738867897204,0.10685074962573657,0.12428717412415043,0.12431844721993625,0.12431417392438013,1,0.020875717713357066,0.01
ex2,AKGe_0,0,0.679484688418291,0.10742626792160892,0.7112721023258453,0.709978542796954,0.710954196073016,0.6375766019630368,0.3386434454900022,0.6968342225998372,0.5367817188000945,0.7176174411778607,0.7177309997125249,0.7176986192177748,1,0.18793058612364505,0.01
ex2,AKGe_1,0,1.197921912807231,2.5314252647665447,1.1565611066917814,1.1582119479281736,1.1569665704750802,1.2551188382662373,1.7872321258378274,1.1751401956177667,1.4069539960693633,1.148501807314664,1.1483581564092142,1.1483991154784337,1,0.08125746191316915,0.01
ex2,AKGe_2,0,1.4792728451983461,1.4792728451983261,1.4792728451983597,1.4792728451983326,1.4792728451983326,1.479272845198265,1.479272845198299,1.4792728451983326,1.4792728451983261,1.4792728451983461,1.479272845198299,1.479272845198265,1,0.23783746389440782,0.01
ex2,AKGe_3,0,0.0004727836771468869,0.0004727836771465248,0.0004727836771471283,0.00047278367714664545,0.00047278367714664545,0.00047278367714543847,0.000472783677146042,0.00047278367714664545,0.0004727836771465248,0.0004727836771468869,0.000472783677146042,0.00047278367714543847,1,0.24978256410665517,0.01
ex2,AKGe_4,0,0.20877566961836364,0.9091029596305897,0.19172040035933519,0.19239288229595558,0.1918855042669037,0.23304218994951928,0.48901711121819363,0.19932868031407946,0.300933968545244,0.1884474439071851,0.18838925801405965,0.18840584796705023,1,0.0748816976277938,0.01
ex2,AKGe_5,0,1.2944235606357046,2.670859718879943,1.2514147059470289,1.2531318853045172,1.2518364674468396,1.3538533479938903,1.90469032981236,1.2707376758322586,1.511380326848128,1.2430308662943443,1.2428814203927407,1.2429240318215324,1,0.16831022633432904,0.01
ex2,Glue_0,0,0.4961431142331689,1.4422170540221582,0.46965444309360466,0.47070664330233086,0.46991283485227325,0.533190497932797,0.8963395252235848,0.48152068495190437,0.6336621629944581,0.4645238236481814,0.46443246729627335,0.4644585153273827,1,0.17264375728583756,0.01
ex2,Glue_1,0,0.9123183028373963,2.1074407151126695,0.8762694837534428,0.8777065040837909,0.8766224167677109,0.9623182720631605,1.4340813838964188,0.8924508969841916,1.0958075630638509,0.8692562419761213,0.8691312694911374,0.8691669026780248,1,0.07986403549350783,0.01
ex2,Glue_2,0,0.2804197829486195,0.2804197829486254,0.28041978294861364,0.2804197829486254,0.2804197829486254,0.2804197829486548,0.28041978294864306,0.2804197829486195,0.2804197829486254,0.2804197829486195,0.2804197829486401,0.2804197829486548,1,0.25529546771256917,0.01
ex2,Glue_3,0,0.5401570449245261,0.5401570449245343,0.540157044924518,0.5401570449245343,0.5401570449245343,0.5401570449245751,0.5401570449245587,0.5401570449245261,0.5401570449245343,0.5401570449245261,0.5401570449245547,0.5401570449245751,1,0.2573495377060366,0.01
ex2,Glue_4,0,0.0132970859244615,0.14534100562509988,0.01805633751059055,0.017850729838863346,0.01800571544796427,0.0080081591431128,0.01614547108651483,0.01581818031790162,0.0005597135606968229,0.019079183209429754,0.01909770322508141,0.019092421593951126,1,0.06915937008865171,0.01
ex2,Glue_5,0,1.9599071213491341,3.59677284138906,1.9069012363032813,1.9090208214038502,1.907421859432371,2.0328814052424833,2.697295949532444,1.9307365735135469,2.2249348590797124,1.8965487416974574,1.8963641434629608,1.8964167780727168,1,0.16568783171339718,0.01
ex2,OACc_0,0,2.8477111893923728,1.7508500321207443,2.896203408310991,2.8942420406749694,2.895721472994047,2.782788290439602,2.2729670769760895,2.874255000177031,2.6213077389165633,2.9058102592804795,2.9059819717547395,2.9059330098015312,1,0.23660172528259973,0.01
ex2,OACc_1,0,1.5860150229258643,0.3319059686663124,1.6539833188613704,1.6512182223824239,1.6533037724699213,1.4963335905248056,0.8515831954265852,1.6231173206228182,1.2801673432297853,1.6675461107494058,1.667788821726286,1.667719614281768,1,0.046000041162148224,0.01
